,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
18810,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,27.56
18811,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,25.59
18812,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,26.02
18813,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,25.33
18814,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,24.5
18815,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,26.32
18816,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,25.86
18817,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,25.82
18818,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,25.34
18819,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,26.91
18820,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,24.76
18821,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,26.9
18822,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,26.9
18823,West Bengal,"Rice, paddy",2001,31158,1083,43720.04,25.92
18824,West Bengal,Sorghum,2001,7715,1083,43720.04,25.76
18825,West Bengal,Sorghum,2001,7715,1083,43720.04,27.2
18826,West Bengal,Sorghum,2001,7715,1083,43720.04,26.02
18827,West Bengal,Sorghum,2001,7715,1083,43720.04,24.5
18828,West Bengal,Sorghum,2001,7715,1083,43720.04,25.53
18829,West Bengal,Sorghum,2001,7715,1083,43720.04,25.95
18830,West Bengal,Sorghum,2001,7715,1083,43720.04,25.86
18831,West Bengal,Sorghum,2001,7715,1083,43720.04,26.52
18832,West Bengal,Sorghum,2001,7715,1083,43720.04,27.56
18833,West Bengal,Sorghum,2001,7715,1083,43720.04,25.59
18834,West Bengal,Sorghum,2001,7715,1083,43720.04,26.02
18835,West Bengal,Sorghum,2001,7715,1083,43720.04,25.33
18836,West Bengal,Sorghum,2001,7715,1083,43720.04,24.5
18837,West Bengal,Sorghum,2001,7715,1083,43720.04,26.32
18838,West Bengal,Sorghum,2001,7715,1083,43720.04,25.86
18839,West Bengal,Sorghum,2001,7715,1083,43720.04,25.82
18840,West Bengal,Sorghum,2001,7715,1083,43720.04,25.34
18841,West Bengal,Sorghum,2001,7715,1083,43720.04,26.91
18842,West Bengal,Sorghum,2001,7715,1083,43720.04,24.76
18843,West Bengal,Sorghum,2001,7715,1083,43720.04,26.9
18844,West Bengal,Sorghum,2001,7715,1083,43720.04,26.9
18845,West Bengal,Sorghum,2001,7715,1083,43720.04,25.92
18846,West Bengal,Soybeans,2001,9400,1083,43720.04,25.76
18847,West Bengal,Soybeans,2001,9400,1083,43720.04,27.2
18848,West Bengal,Soybeans,2001,9400,1083,43720.04,26.02
18849,West Bengal,Soybeans,2001,9400,1083,43720.04,24.5
18850,West Bengal,Soybeans,2001,9400,1083,43720.04,25.53
18851,West Bengal,Soybeans,2001,9400,1083,43720.04,25.95
18852,West Bengal,Soybeans,2001,9400,1083,43720.04,25.86
18853,West Bengal,Soybeans,2001,9400,1083,43720.04,26.52
18854,West Bengal,Soybeans,2001,9400,1083,43720.04,27.56
18855,West Bengal,Soybeans,2001,9400,1083,43720.04,25.59
18856,West Bengal,Soybeans,2001,9400,1083,43720.04,26.02
18857,West Bengal,Soybeans,2001,9400,1083,43720.04,25.33
18858,West Bengal,Soybeans,2001,9400,1083,43720.04,24.5
18859,West Bengal,Soybeans,2001,9400,1083,43720.04,26.32
18860,West Bengal,Soybeans,2001,9400,1083,43720.04,25.86
18861,West Bengal,Soybeans,2001,9400,1083,43720.04,25.82
18862,West Bengal,Soybeans,2001,9400,1083,43720.04,25.34
18863,West Bengal,Soybeans,2001,9400,1083,43720.04,26.91
18864,West Bengal,Soybeans,2001,9400,1083,43720.04,24.76
18865,West Bengal,Soybeans,2001,9400,1083,43720.04,26.9
18866,West Bengal,Soybeans,2001,9400,1083,43720.04,26.9
18867,West Bengal,Soybeans,2001,9400,1083,43720.04,25.92
18868,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.76
18869,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,27.2
18870,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,26.02
18871,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,24.5
18872,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.53
18873,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.95
18874,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.86
18875,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,26.52
18876,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,27.56
18877,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.59
18878,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,26.02
18879,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.33
18880,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,24.5
18881,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,26.32
18882,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.86
18883,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.82
18884,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.34
18885,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,26.91
18886,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,24.76
18887,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,26.9
18888,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,26.9
18889,West Bengal,Sweet potatoes,2001,88368,1083,43720.04,25.92
18890,West Bengal,Wheat,2001,27081,1083,43720.04,25.76
18891,West Bengal,Wheat,2001,27081,1083,43720.04,27.2
18892,West Bengal,Wheat,2001,27081,1083,43720.04,26.02
18893,West Bengal,Wheat,2001,27081,1083,43720.04,24.5
18894,West Bengal,Wheat,2001,27081,1083,43720.04,25.53
18895,West Bengal,Wheat,2001,27081,1083,43720.04,25.95
18896,West Bengal,Wheat,2001,27081,1083,43720.04,25.86
18897,West Bengal,Wheat,2001,27081,1083,43720.04,26.52
18898,West Bengal,Wheat,2001,27081,1083,43720.04,27.56
18899,West Bengal,Wheat,2001,27081,1083,43720.04,25.59
18900,West Bengal,Wheat,2001,27081,1083,43720.04,26.02
18901,West Bengal,Wheat,2001,27081,1083,43720.04,25.33
18902,West Bengal,Wheat,2001,27081,1083,43720.04,24.5
18903,West Bengal,Wheat,2001,27081,1083,43720.04,26.32
18904,West Bengal,Wheat,2001,27081,1083,43720.04,25.86
18905,West Bengal,Wheat,2001,27081,1083,43720.04,25.82
18906,West Bengal,Wheat,2001,27081,1083,43720.04,25.34
18907,West Bengal,Wheat,2001,27081,1083,43720.04,26.91
18908,West Bengal,Wheat,2001,27081,1083,43720.04,24.76
18909,West Bengal,Wheat,2001,27081,1083,43720.04,26.9
18910,West Bengal,Wheat,2001,27081,1083,43720.04,26.9
18911,West Bengal,Wheat,2001,27081,1083,43720.04,25.92
18912,West Bengal,Cassava,2002,272746,1083,42482.56,26.66
18913,West Bengal,Cassava,2002,272746,1083,42482.56,27.72
18914,West Bengal,Cassava,2002,272746,1083,42482.56,26.79
18915,West Bengal,Cassava,2002,272746,1083,42482.56,24.91
18916,West Bengal,Cassava,2002,272746,1083,42482.56,25.76
18917,West Bengal,Cassava,2002,272746,1083,42482.56,26.55
18918,West Bengal,Cassava,2002,272746,1083,42482.56,26.63
18919,West Bengal,Cassava,2002,272746,1083,42482.56,26.7
18920,West Bengal,Cassava,2002,272746,1083,42482.56,27.67
18921,West Bengal,Cassava,2002,272746,1083,42482.56,26.15
18922,West Bengal,Cassava,2002,272746,1083,42482.56,27.03
18923,West Bengal,Cassava,2002,272746,1083,42482.56,26.12
18924,West Bengal,Cassava,2002,272746,1083,42482.56,24.91
18925,West Bengal,Cassava,2002,272746,1083,42482.56,26.75
18926,West Bengal,Cassava,2002,272746,1083,42482.56,26.63
18927,West Bengal,Cassava,2002,272746,1083,42482.56,26.06
18928,West Bengal,Cassava,2002,272746,1083,42482.56,25.58
18929,West Bengal,Cassava,2002,272746,1083,42482.56,27.15
18930,West Bengal,Cassava,2002,272746,1083,42482.56,25.07
18931,West Bengal,Cassava,2002,272746,1083,42482.56,27.35
18932,West Bengal,Cassava,2002,272746,1083,42482.56,27.35
18933,West Bengal,Cassava,2002,272746,1083,42482.56,26.49
18934,West Bengal,Maize,2002,16807,1083,42482.56,26.66
18935,West Bengal,Maize,2002,16807,1083,42482.56,27.72
18936,West Bengal,Maize,2002,16807,1083,42482.56,26.79
18937,West Bengal,Maize,2002,16807,1083,42482.56,24.91
18938,West Bengal,Maize,2002,16807,1083,42482.56,25.76
18939,West Bengal,Maize,2002,16807,1083,42482.56,26.55
18940,West Bengal,Maize,2002,16807,1083,42482.56,26.63
18941,West Bengal,Maize,2002,16807,1083,42482.56,26.7
18942,West Bengal,Maize,2002,16807,1083,42482.56,27.67
18943,West Bengal,Maize,2002,16807,1083,42482.56,26.15
18944,West Bengal,Maize,2002,16807,1083,42482.56,27.03
18945,West Bengal,Maize,2002,16807,1083,42482.56,26.12
18946,West Bengal,Maize,2002,16807,1083,42482.56,24.91
18947,West Bengal,Maize,2002,16807,1083,42482.56,26.75
18948,West Bengal,Maize,2002,16807,1083,42482.56,26.63
18949,West Bengal,Maize,2002,16807,1083,42482.56,26.06
18950,West Bengal,Maize,2002,16807,1083,42482.56,25.58
18951,West Bengal,Maize,2002,16807,1083,42482.56,27.15
18952,West Bengal,Maize,2002,16807,1083,42482.56,25.07
18953,West Bengal,Maize,2002,16807,1083,42482.56,27.35
18954,West Bengal,Maize,2002,16807,1083,42482.56,27.35
18955,West Bengal,Maize,2002,16807,1083,42482.56,26.49
18956,West Bengal,Potatoes,2002,194173,1083,42482.56,26.66
18957,West Bengal,Potatoes,2002,194173,1083,42482.56,27.72
18958,West Bengal,Potatoes,2002,194173,1083,42482.56,26.79
18959,West Bengal,Potatoes,2002,194173,1083,42482.56,24.91
18960,West Bengal,Potatoes,2002,194173,1083,42482.56,25.76
18961,West Bengal,Potatoes,2002,194173,1083,42482.56,26.55
18962,West Bengal,Potatoes,2002,194173,1083,42482.56,26.63
18963,West Bengal,Potatoes,2002,194173,1083,42482.56,26.7
18964,West Bengal,Potatoes,2002,194173,1083,42482.56,27.67
18965,West Bengal,Potatoes,2002,194173,1083,42482.56,26.15
18966,West Bengal,Potatoes,2002,194173,1083,42482.56,27.03
18967,West Bengal,Potatoes,2002,194173,1083,42482.56,26.12
18968,West Bengal,Potatoes,2002,194173,1083,42482.56,24.91
18969,West Bengal,Potatoes,2002,194173,1083,42482.56,26.75
18970,West Bengal,Potatoes,2002,194173,1083,42482.56,26.63
18971,West Bengal,Potatoes,2002,194173,1083,42482.56,26.06
18972,West Bengal,Potatoes,2002,194173,1083,42482.56,25.58
18973,West Bengal,Potatoes,2002,194173,1083,42482.56,27.15
18974,West Bengal,Potatoes,2002,194173,1083,42482.56,25.07
18975,West Bengal,Potatoes,2002,194173,1083,42482.56,27.35
18976,West Bengal,Potatoes,2002,194173,1083,42482.56,27.35
18977,West Bengal,Potatoes,2002,194173,1083,42482.56,26.49
18978,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.66
18979,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,27.72
18980,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.79
18981,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,24.91
18982,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,25.76
18983,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.55
18984,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.63
18985,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.7
18986,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,27.67
18987,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.15
18988,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,27.03
18989,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.12
18990,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,24.91
18991,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.75
18992,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.63
18993,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.06
18994,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,25.58
18995,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,27.15
18996,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,25.07
18997,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,27.35
18998,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,27.35
18999,West Bengal,"Rice, paddy",2002,26163,1083,42482.56,26.49
19000,West Bengal,Sorghum,2002,7602,1083,42482.56,26.66
19001,West Bengal,Sorghum,2002,7602,1083,42482.56,27.72
19002,West Bengal,Sorghum,2002,7602,1083,42482.56,26.79
19003,West Bengal,Sorghum,2002,7602,1083,42482.56,24.91
19004,West Bengal,Sorghum,2002,7602,1083,42482.56,25.76
19005,West Bengal,Sorghum,2002,7602,1083,42482.56,26.55
19006,West Bengal,Sorghum,2002,7602,1083,42482.56,26.63
19007,West Bengal,Sorghum,2002,7602,1083,42482.56,26.7
19008,West Bengal,Sorghum,2002,7602,1083,42482.56,27.67
19009,West Bengal,Sorghum,2002,7602,1083,42482.56,26.15
19010,West Bengal,Sorghum,2002,7602,1083,42482.56,27.03
19011,West Bengal,Sorghum,2002,7602,1083,42482.56,26.12
19012,West Bengal,Sorghum,2002,7602,1083,42482.56,24.91
19013,West Bengal,Sorghum,2002,7602,1083,42482.56,26.75
19014,West Bengal,Sorghum,2002,7602,1083,42482.56,26.63
19015,West Bengal,Sorghum,2002,7602,1083,42482.56,26.06
19016,West Bengal,Sorghum,2002,7602,1083,42482.56,25.58
19017,West Bengal,Sorghum,2002,7602,1083,42482.56,27.15
19018,West Bengal,Sorghum,2002,7602,1083,42482.56,25.07
19019,West Bengal,Sorghum,2002,7602,1083,42482.56,27.35
19020,West Bengal,Sorghum,2002,7602,1083,42482.56,27.35
19021,West Bengal,Sorghum,2002,7602,1083,42482.56,26.49
19022,West Bengal,Soybeans,2002,7624,1083,42482.56,26.66
19023,West Bengal,Soybeans,2002,7624,1083,42482.56,27.72
19024,West Bengal,Soybeans,2002,7624,1083,42482.56,26.79
19025,West Bengal,Soybeans,2002,7624,1083,42482.56,24.91
19026,West Bengal,Soybeans,2002,7624,1083,42482.56,25.76
19027,West Bengal,Soybeans,2002,7624,1083,42482.56,26.55
19028,West Bengal,Soybeans,2002,7624,1083,42482.56,26.63
19029,West Bengal,Soybeans,2002,7624,1083,42482.56,26.7
19030,West Bengal,Soybeans,2002,7624,1083,42482.56,27.67
19031,West Bengal,Soybeans,2002,7624,1083,42482.56,26.15
19032,West Bengal,Soybeans,2002,7624,1083,42482.56,27.03
19033,West Bengal,Soybeans,2002,7624,1083,42482.56,26.12
19034,West Bengal,Soybeans,2002,7624,1083,42482.56,24.91
19035,West Bengal,Soybeans,2002,7624,1083,42482.56,26.75
19036,West Bengal,Soybeans,2002,7624,1083,42482.56,26.63
19037,West Bengal,Soybeans,2002,7624,1083,42482.56,26.06
19038,West Bengal,Soybeans,2002,7624,1083,42482.56,25.58
19039,West Bengal,Soybeans,2002,7624,1083,42482.56,27.15
19040,West Bengal,Soybeans,2002,7624,1083,42482.56,25.07
19041,West Bengal,Soybeans,2002,7624,1083,42482.56,27.35
19042,West Bengal,Soybeans,2002,7624,1083,42482.56,27.35
19043,West Bengal,Soybeans,2002,7624,1083,42482.56,26.49
19044,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.66
19045,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,27.72
19046,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.79
19047,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,24.91
19048,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,25.76
19049,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.55
19050,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.63
19051,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.7
19052,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,27.67
19053,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.15
19054,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,27.03
19055,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.12
19056,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,24.91
19057,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.75
19058,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.63
19059,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.06
19060,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,25.58
19061,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,27.15
19062,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,25.07
19063,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,27.35
19064,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,27.35
19065,West Bengal,Sweet potatoes,2002,85694,1083,42482.56,26.49
19066,West Bengal,Wheat,2002,27621,1083,42482.56,26.66
19067,West Bengal,Wheat,2002,27621,1083,42482.56,27.72
19068,West Bengal,Wheat,2002,27621,1083,42482.56,26.79
19069,West Bengal,Wheat,2002,27621,1083,42482.56,24.91
19070,West Bengal,Wheat,2002,27621,1083,42482.56,25.76
19071,West Bengal,Wheat,2002,27621,1083,42482.56,26.55
19072,West Bengal,Wheat,2002,27621,1083,42482.56,26.63
19073,West Bengal,Wheat,2002,27621,1083,42482.56,26.7
19074,West Bengal,Wheat,2002,27621,1083,42482.56,27.67
19075,West Bengal,Wheat,2002,27621,1083,42482.56,26.15
19076,West Bengal,Wheat,2002,27621,1083,42482.56,27.03
19077,West Bengal,Wheat,2002,27621,1083,42482.56,26.12
19078,West Bengal,Wheat,2002,27621,1083,42482.56,24.91
19079,West Bengal,Wheat,2002,27621,1083,42482.56,26.75
19080,West Bengal,Wheat,2002,27621,1083,42482.56,26.63
19081,West Bengal,Wheat,2002,27621,1083,42482.56,26.06
19082,West Bengal,Wheat,2002,27621,1083,42482.56,25.58
19083,West Bengal,Wheat,2002,27621,1083,42482.56,27.15
19084,West Bengal,Wheat,2002,27621,1083,42482.56,25.07
19085,West Bengal,Wheat,2002,27621,1083,42482.56,27.35
19086,West Bengal,Wheat,2002,27621,1083,42482.56,27.35
19087,West Bengal,Wheat,2002,27621,1083,42482.56,26.49
19088,West Bengal,Cassava,2004,270436,1083,35113,26.11
19089,West Bengal,Cassava,2004,270436,1083,35113,27.63
19090,West Bengal,Cassava,2004,270436,1083,35113,26.25
19091,West Bengal,Cassava,2004,270436,1083,35113,24.85
19092,West Bengal,Cassava,2004,270436,1083,35113,25.25
19093,West Bengal,Cassava,2004,270436,1083,35113,26.22
19094,West Bengal,Cassava,2004,270436,1083,35113,26.24
19095,West Bengal,Cassava,2004,270436,1083,35113,26.63
19096,West Bengal,Cassava,2004,270436,1083,35113,27.23
19097,West Bengal,Cassava,2004,270436,1083,35113,25.98
19098,West Bengal,Cassava,2004,270436,1083,35113,26.64
19099,West Bengal,Cassava,2004,270436,1083,35113,25.59
19100,West Bengal,Cassava,2004,270436,1083,35113,24.85
19101,West Bengal,Cassava,2004,270436,1083,35113,26.41
19102,West Bengal,Cassava,2004,270436,1083,35113,26.24
19103,West Bengal,Cassava,2004,270436,1083,35113,25.69
19104,West Bengal,Cassava,2004,270436,1083,35113,25.32
19105,West Bengal,Cassava,2004,270436,1083,35113,27.16
19106,West Bengal,Cassava,2004,270436,1083,35113,24.69
19107,West Bengal,Cassava,2004,270436,1083,35113,27.29
19108,West Bengal,Cassava,2004,270436,1083,35113,27.29
19109,West Bengal,Cassava,2004,270436,1083,35113,25.95
19110,West Bengal,Maize,2004,19073,1083,35113,26.11
19111,West Bengal,Maize,2004,19073,1083,35113,27.63
19112,West Bengal,Maize,2004,19073,1083,35113,26.25
19113,West Bengal,Maize,2004,19073,1083,35113,24.85
19114,West Bengal,Maize,2004,19073,1083,35113,25.25
19115,West Bengal,Maize,2004,19073,1083,35113,26.22
19116,West Bengal,Maize,2004,19073,1083,35113,26.24
19117,West Bengal,Maize,2004,19073,1083,35113,26.63
19118,West Bengal,Maize,2004,19073,1083,35113,27.23
19119,West Bengal,Maize,2004,19073,1083,35113,25.98
19120,West Bengal,Maize,2004,19073,1083,35113,26.64
19121,West Bengal,Maize,2004,19073,1083,35113,25.59
19122,West Bengal,Maize,2004,19073,1083,35113,24.85
19123,West Bengal,Maize,2004,19073,1083,35113,26.41
19124,West Bengal,Maize,2004,19073,1083,35113,26.24
19125,West Bengal,Maize,2004,19073,1083,35113,25.69
19126,West Bengal,Maize,2004,19073,1083,35113,25.32
19127,West Bengal,Maize,2004,19073,1083,35113,27.16
19128,West Bengal,Maize,2004,19073,1083,35113,24.69
19129,West Bengal,Maize,2004,19073,1083,35113,27.29
19130,West Bengal,Maize,2004,19073,1083,35113,27.29
19131,West Bengal,Maize,2004,19073,1083,35113,25.95
19132,West Bengal,Potatoes,2004,188091,1083,35113,26.11
19133,West Bengal,Potatoes,2004,188091,1083,35113,27.63
19134,West Bengal,Potatoes,2004,188091,1083,35113,26.25
19135,West Bengal,Potatoes,2004,188091,1083,35113,24.85
19136,West Bengal,Potatoes,2004,188091,1083,35113,25.25
19137,West Bengal,Potatoes,2004,188091,1083,35113,26.22
19138,West Bengal,Potatoes,2004,188091,1083,35113,26.24
19139,West Bengal,Potatoes,2004,188091,1083,35113,26.63
19140,West Bengal,Potatoes,2004,188091,1083,35113,27.23
19141,West Bengal,Potatoes,2004,188091,1083,35113,25.98
19142,West Bengal,Potatoes,2004,188091,1083,35113,26.64
19143,West Bengal,Potatoes,2004,188091,1083,35113,25.59
19144,West Bengal,Potatoes,2004,188091,1083,35113,24.85
19145,West Bengal,Potatoes,2004,188091,1083,35113,26.41
19146,West Bengal,Potatoes,2004,188091,1083,35113,26.24
19147,West Bengal,Potatoes,2004,188091,1083,35113,25.69
19148,West Bengal,Potatoes,2004,188091,1083,35113,25.32
19149,West Bengal,Potatoes,2004,188091,1083,35113,27.16
19150,West Bengal,Potatoes,2004,188091,1083,35113,24.69
